product_att_01;product_att_02;product_att_05;store_cluster;week_start_date;predicted_quantity
2,0;24,0;15,0;1;2025-06-02;6,720357026913889
2,0;24,0;15,0;1;2025-06-09;6,720357026913889
2,0;24,0;15,0;1;2025-06-16;6,720357026913889
2,0;24,0;15,0;1;2025-06-23;6,720357026913889
2,0;24,0;15,0;1;2025-06-30;6,720357026913889
2,0;24,0;15,0;1;2025-07-07;6,720357026913889
2,0;24,0;15,0;1;2025-07-14;6,720357026913889
2,0;24,0;15,0;1;2025-07-21;6,720357026913889
2,0;24,0;15,0;2;2025-05-05;9,654231230962665
2,0;24,0;15,0;2;2025-05-12;9,654231230962665
2,0;24,0;15,0;2;2025-05-19;9,654231230962665
2,0;24,0;15,0;2;2025-05-26;9,654231230962665
2,0;24,0;15,0;2;2025-06-02;9,654231230962665
2,0;24,0;15,0;2;2025-06-09;9,654231230962665
2,0;24,0;15,0;2;2025-06-16;9,075509305788534
2,0;24,0;15,0;2;2025-06-23;9,075509305788534
2,0;24,0;15,0;2;2025-06-30;9,075509305788534
2,0;24,0;15,0;2;2025-07-07;9,075509305788534
2,0;24,0;15,0;2;2025-07-14;9,075509305788534
2,0;24,0;15,0;2;2025-07-21;9,075509305788534
2,0;24,0;18,0;0;2025-05-05;6,947686033477592
2,0;24,0;18,0;0;2025-05-12;6,947686033477592
2,0;24,0;18,0;0;2025-05-19;6,947686033477592
2,0;24,0;18,0;0;2025-05-26;6,947686033477592
2,0;24,0;18,0;0;2025-06-02;6,947686033477592
2,0;24,0;18,0;0;2025-06-09;6,947686033477592
2,0;24,0;18,0;0;2025-06-16;6,947686033477592
2,0;24,0;18,0;0;2025-06-23;6,947686033477592
2,0;24,0;18,0;0;2025-06-30;6,947686033477592
2,0;24,0;18,0;0;2025-07-07;6,947686033477592
2,0;24,0;18,0;0;2025-07-14;6,947686033477592
2,0;24,0;18,0;0;2025-07-21;6,947686033477592
2,0;24,0;23,0;0;2025-05-05;228,01058881776171
2,0;24,0;23,0;0;2025-05-12;228,01058881776171
2,0;24,0;23,0;0;2025-05-19;228,01058881776171
2,0;24,0;23,0;0;2025-05-26;228,01058881776171
2,0;24,0;23,0;0;2025-06-02;228,01058881776171
2,0;24,0;23,0;0;2025-06-09;228,01058881776171
2,0;24,0;23,0;0;2025-06-16;223,64950543992728
2,0;24,0;23,0;0;2025-06-23;223,64950543992728
2,0;24,0;23,0;0;2025-06-30;223,64950543992728
2,0;24,0;23,0;0;2025-07-07;223,64950543992728
2,0;24,0;23,0;0;2025-07-14;223,64950543992728
2,0;24,0;23,0;0;2025-07-21;223,64950543992728
2,0;24,0;23,0;1;2025-05-05;16,442837322446902
2,0;24,0;23,0;1;2025-05-12;16,442837322446902
2,0;24,0;23,0;1;2025-05-19;16,442837322446902
2,0;24,0;23,0;1;2025-05-26;16,442837322446902
2,0;24,0;23,0;1;2025-06-02;16,442837322446902
2,0;24,0;23,0;1;2025-06-09;16,442837322446902
2,0;24,0;23,0;1;2025-06-16;16,442837322446902
2,0;24,0;23,0;1;2025-06-23;16,442837322446902
2,0;24,0;23,0;1;2025-06-30;16,442837322446902
2,0;24,0;23,0;1;2025-07-07;16,442837322446902
2,0;24,0;23,0;1;2025-07-14;16,442837322446902
2,0;24,0;23,0;1;2025-07-21;16,442837322446902
2,0;24,0;23,0;2;2025-05-05;57,81865453510751
2,0;24,0;23,0;2;2025-05-12;57,81865453510751
2,0;24,0;23,0;2;2025-05-19;57,81865453510751
2,0;24,0;23,0;2;2025-05-26;57,81865453510751
2,0;24,0;23,0;2;2025-06-02;57,81865453510751
2,0;24,0;23,0;2;2025-06-09;57,81865453510751
2,0;24,0;23,0;2;2025-06-16;57,23993260993338
2,0;24,0;23,0;2;2025-06-23;57,23993260993338
2,0;24,0;23,0;2;2025-06-30;57,23993260993338
2,0;24,0;23,0;2;2025-07-07;57,23993260993338
2,0;24,0;23,0;2;2025-07-14;57,23993260993338
2,0;24,0;23,0;2;2025-07-21;57,23993260993338
2,0;24,0;23,0;3;2025-05-05;15,30870283793113
2,0;24,0;23,0;3;2025-05-12;15,30870283793113
2,0;24,0;23,0;3;2025-05-19;15,30870283793113
2,0;24,0;23,0;3;2025-05-26;15,30870283793113
2,0;24,0;23,0;3;2025-06-02;15,30870283793113
2,0;24,0;23,0;3;2025-06-09;15,30870283793113
2,0;24,0;23,0;3;2025-06-16;15,30870283793113
2,0;24,0;23,0;3;2025-06-23;15,30870283793113
2,0;24,0;23,0;3;2025-06-30;15,30870283793113
2,0;24,0;23,0;3;2025-07-07;15,30870283793113
2,0;24,0;23,0;3;2025-07-14;15,30870283793113
2,0;24,0;23,0;3;2025-07-21;15,30870283793113
2,0;24,0;26,0;0;2025-05-05;6,720357026913889
2,0;24,0;26,0;0;2025-05-12;6,720357026913889
2,0;24,0;26,0;0;2025-05-19;6,720357026913889
2,0;24,0;26,0;0;2025-05-26;6,720357026913889
2,0;24,0;26,0;0;2025-06-02;6,720357026913889
2,0;24,0;26,0;0;2025-06-09;6,720357026913889
2,0;24,0;26,0;0;2025-06-16;6,720357026913889
2,0;24,0;26,0;0;2025-06-23;6,720357026913889
2,0;24,0;26,0;0;2025-06-30;6,720357026913889
2,0;24,0;26,0;0;2025-07-07;6,720357026913889
2,0;24,0;26,0;0;2025-07-14;6,720357026913889
2,0;24,0;26,0;0;2025-07-21;6,720357026913889
2,0;24,0;26,0;1;2025-05-05;6,720357026913889
2,0;24,0;26,0;1;2025-05-12;6,720357026913889
2,0;24,0;26,0;1;2025-05-19;6,720357026913889
2,0;24,0;26,0;1;2025-05-26;6,720357026913889
2,0;24,0;26,0;1;2025-06-02;6,720357026913889
2,0;24,0;26,0;1;2025-06-09;6,720357026913889
2,0;24,0;26,0;1;2025-06-16;6,720357026913889
2,0;24,0;26,0;1;2025-06-23;6,720357026913889
2,0;24,0;26,0;1;2025-06-30;6,720357026913889
2,0;24,0;26,0;1;2025-07-07;6,720357026913889
2,0;24,0;26,0;1;2025-07-14;6,720357026913889
2,0;24,0;26,0;1;2025-07-21;6,720357026913889
2,0;24,0;26,0;2;2025-05-05;6,720357026913889
2,0;24,0;26,0;2;2025-05-12;6,720357026913889
2,0;24,0;26,0;2;2025-05-19;6,720357026913889
2,0;24,0;26,0;2;2025-05-26;6,720357026913889
2,0;24,0;26,0;2;2025-06-02;6,720357026913889
2,0;24,0;26,0;2;2025-06-09;6,720357026913889
2,0;24,0;26,0;2;2025-06-16;6,720357026913889
2,0;24,0;26,0;2;2025-06-23;6,720357026913889
2,0;24,0;26,0;2;2025-06-30;6,720357026913889
2,0;24,0;26,0;2;2025-07-07;6,720357026913889
2,0;24,0;26,0;2;2025-07-14;6,720357026913889
2,0;24,0;26,0;2;2025-07-21;6,720357026913889
2,0;26,0;12,0;0;2025-05-05;142,16961700640738
2,0;26,0;12,0;0;2025-05-12;142,16961700640738
2,0;26,0;12,0;0;2025-05-19;142,16961700640738
2,0;26,0;12,0;0;2025-05-26;142,16961700640738
2,0;26,0;12,0;0;2025-06-02;142,16961700640738
2,0;26,0;12,0;0;2025-06-09;142,16961700640738
2,0;26,0;12,0;0;2025-06-16;137,2298117033988
2,0;26,0;12,0;0;2025-06-23;137,2298117033988
2,0;26,0;12,0;0;2025-06-30;137,2298117033988
2,0;26,0;12,0;0;2025-07-07;137,2298117033988
2,0;26,0;12,0;0;2025-07-14;137,2298117033988
2,0;26,0;12,0;0;2025-07-21;137,2298117033988
2,0;26,0;12,0;1;2025-05-05;11,931852561427911
2,0;26,0;12,0;1;2025-05-12;11,931852561427911
2,0;26,0;12,0;1;2025-05-19;11,931852561427911
2,0;26,0;12,0;1;2025-05-26;11,931852561427911
2,0;26,0;12,0;1;2025-06-02;11,931852561427911
2,0;26,0;12,0;1;2025-06-09;11,931852561427911
2,0;26,0;12,0;1;2025-06-16;11,931852561427911
2,0;26,0;12,0;1;2025-06-23;11,931852561427911
2,0;26,0;12,0;1;2025-06-30;11,931852561427911
2,0;26,0;12,0;1;2025-07-07;11,931852561427911
2,0;26,0;12,0;1;2025-07-14;11,931852561427911
2,0;26,0;12,0;1;2025-07-21;11,931852561427911
2,0;26,0;12,0;2;2025-05-05;36,935577661250015
2,0;26,0;12,0;2;2025-05-12;36,935577661250015
2,0;26,0;12,0;2;2025-05-19;36,935577661250015
2,0;26,0;12,0;2;2025-05-26;36,935577661250015
2,0;26,0;12,0;2;2025-06-02;36,935577661250015
2,0;26,0;12,0;2;2025-06-09;36,935577661250015
2,0;26,0;12,0;2;2025-06-16;36,356855736075886
2,0;26,0;12,0;2;2025-06-23;36,356855736075886
2,0;26,0;12,0;2;2025-06-30;36,356855736075886
2,0;26,0;12,0;2;2025-07-07;36,356855736075886
2,0;26,0;12,0;2;2025-07-14;36,356855736075886
2,0;26,0;12,0;2;2025-07-21;36,356855736075886
2,0;26,0;12,0;3;2025-05-05;21,125129119570982
2,0;26,0;12,0;3;2025-05-12;21,125129119570982
2,0;26,0;12,0;3;2025-05-19;21,125129119570982
2,0;26,0;12,0;3;2025-05-26;21,125129119570982
2,0;26,0;12,0;3;2025-06-02;21,125129119570982
2,0;26,0;12,0;3;2025-06-09;21,125129119570982
2,0;26,0;12,0;3;2025-06-16;20,54640719439685
2,0;26,0;12,0;3;2025-06-23;20,54640719439685
2,0;26,0;12,0;3;2025-06-30;20,54640719439685
2,0;26,0;12,0;3;2025-07-07;20,54640719439685
2,0;26,0;12,0;3;2025-07-14;20,54640719439685
2,0;26,0;12,0;3;2025-07-21;20,54640719439685
2,0;26,0;20,0;0;2025-05-05;7,083794735856714
2,0;26,0;20,0;0;2025-05-12;7,083794735856714
2,0;26,0;20,0;0;2025-05-19;7,083794735856714
2,0;26,0;20,0;0;2025-05-26;7,083794735856714
2,0;26,0;20,0;0;2025-06-02;7,083794735856714
2,0;26,0;20,0;0;2025-06-09;7,083794735856714
2,0;26,0;20,0;0;2025-06-16;7,083794735856714
2,0;26,0;20,0;0;2025-06-23;7,083794735856714
2,0;26,0;20,0;0;2025-06-30;7,083794735856714
2,0;26,0;20,0;0;2025-07-07;7,083794735856714
2,0;26,0;20,0;0;2025-07-14;7,083794735856714
2,0;26,0;20,0;0;2025-07-21;7,083794735856714
2,0;26,0;20,0;1;2025-05-05;6,720357026913889
2,0;26,0;20,0;1;2025-05-12;6,720357026913889
2,0;26,0;20,0;1;2025-05-19;6,720357026913889
2,0;26,0;20,0;1;2025-05-26;6,720357026913889
2,0;26,0;20,0;1;2025-06-02;6,720357026913889
2,0;26,0;20,0;1;2025-06-09;6,720357026913889
2,0;26,0;20,0;1;2025-06-16;6,720357026913889
2,0;26,0;20,0;1;2025-06-23;6,720357026913889
2,0;26,0;20,0;1;2025-06-30;6,720357026913889
2,0;26,0;20,0;1;2025-07-07;6,720357026913889
2,0;26,0;20,0;1;2025-07-14;6,720357026913889
2,0;26,0;20,0;1;2025-07-21;6,720357026913889
2,0;26,0;20,0;2;2025-05-05;6,720357026913889
2,0;26,0;20,0;2;2025-05-12;6,720357026913889
2,0;26,0;20,0;2;2025-05-19;6,720357026913889
2,0;26,0;20,0;2;2025-05-26;6,720357026913889
2,0;26,0;20,0;2;2025-06-02;6,720357026913889
2,0;26,0;20,0;2;2025-06-09;6,720357026913889
2,0;26,0;20,0;2;2025-06-16;6,720357026913889
2,0;26,0;20,0;2;2025-06-23;6,720357026913889
2,0;26,0;20,0;2;2025-06-30;6,720357026913889
2,0;26,0;20,0;2;2025-07-07;6,720357026913889
2,0;26,0;20,0;2;2025-07-14;6,720357026913889
2,0;26,0;20,0;2;2025-07-21;6,720357026913889
2,0;26,0;23,0;0;2025-05-05;9,668015580169257
2,0;26,0;23,0;0;2025-05-12;9,668015580169257
2,0;26,0;23,0;0;2025-05-19;9,668015580169257
2,0;26,0;23,0;0;2025-05-26;9,668015580169257
2,0;26,0;23,0;0;2025-06-02;9,668015580169257
2,0;26,0;23,0;0;2025-06-09;9,668015580169257
2,0;26,0;23,0;0;2025-06-16;9,668015580169257
2,0;26,0;23,0;0;2025-06-23;9,668015580169257
2,0;26,0;23,0;0;2025-06-30;9,668015580169257
2,0;26,0;23,0;0;2025-07-07;9,668015580169257
2,0;26,0;23,0;0;2025-07-14;9,668015580169257
2,0;26,0;23,0;0;2025-07-21;9,668015580169257
2,0;26,0;23,0;1;2025-05-05;6,720357026913889
2,0;26,0;23,0;1;2025-05-12;6,720357026913889
2,0;26,0;23,0;1;2025-05-19;6,720357026913889
2,0;26,0;23,0;1;2025-05-26;6,720357026913889
2,0;26,0;23,0;1;2025-06-02;6,720357026913889
2,0;26,0;23,0;1;2025-06-09;6,720357026913889
2,0;26,0;23,0;1;2025-06-16;6,720357026913889
2,0;26,0;23,0;1;2025-06-23;6,720357026913889
2,0;26,0;23,0;1;2025-06-30;6,720357026913889
2,0;26,0;23,0;1;2025-07-07;6,720357026913889
2,0;26,0;23,0;1;2025-07-14;6,720357026913889
2,0;26,0;23,0;1;2025-07-21;6,720357026913889
2,0;26,0;23,0;2;2025-05-05;6,830764436103378
2,0;26,0;23,0;2;2025-05-12;6,830764436103378
2,0;26,0;23,0;2;2025-05-19;6,830764436103378
2,0;26,0;23,0;2;2025-05-26;6,830764436103378
2,0;26,0;23,0;2;2025-06-02;6,830764436103378
2,0;26,0;23,0;2;2025-06-09;6,830764436103378
2,0;26,0;23,0;2;2025-06-16;6,830764436103378
2,0;26,0;23,0;2;2025-06-23;6,830764436103378
2,0;26,0;23,0;2;2025-06-30;6,830764436103378
2,0;26,0;23,0;2;2025-07-07;6,830764436103378
2,0;26,0;23,0;2;2025-07-14;6,830764436103378
2,0;26,0;23,0;2;2025-07-21;6,830764436103378
2,0;26,0;25,0;2;2025-05-05;6,720357026913889
2,0;26,0;25,0;2;2025-05-12;6,720357026913889
2,0;26,0;25,0;2;2025-05-19;6,720357026913889
2,0;26,0;25,0;2;2025-05-26;6,720357026913889
2,0;26,0;25,0;2;2025-06-02;6,720357026913889
2,0;26,0;25,0;2;2025-06-09;6,720357026913889
2,0;26,0;25,0;2;2025-06-16;6,720357026913889
2,0;26,0;25,0;2;2025-06-23;6,720357026913889
2,0;26,0;25,0;2;2025-06-30;6,720357026913889
2,0;26,0;25,0;2;2025-07-07;6,720357026913889
2,0;26,0;25,0;2;2025-07-14;6,720357026913889
2,0;26,0;25,0;2;2025-07-21;6,720357026913889
2,0;28,0;15,0;0;2025-05-05;132,70055062984537
2,0;28,0;15,0;0;2025-05-12;132,70055062984537
2,0;28,0;15,0;0;2025-05-19;132,70055062984537
2,0;28,0;15,0;0;2025-05-26;132,70055062984537
2,0;28,0;15,0;0;2025-06-02;132,70055062984537
2,0;28,0;15,0;0;2025-06-09;132,70055062984537
2,0;28,0;15,0;0;2025-06-16;132,12182870467123
2,0;28,0;15,0;0;2025-06-23;132,12182870467123
2,0;28,0;15,0;0;2025-06-30;132,12182870467123
2,0;28,0;15,0;0;2025-07-07;132,12182870467123
2,0;28,0;15,0;0;2025-07-14;132,12182870467123
2,0;28,0;15,0;0;2025-07-21;132,12182870467123
2,0;28,0;15,0;1;2025-05-05;14,389743090214878
2,0;28,0;15,0;1;2025-05-12;14,389743090214878
2,0;28,0;15,0;1;2025-05-19;14,389743090214878
2,0;28,0;15,0;1;2025-05-26;14,389743090214878
2,0;28,0;15,0;1;2025-06-02;14,389743090214878
2,0;28,0;15,0;1;2025-06-09;14,389743090214878
2,0;28,0;15,0;1;2025-06-16;14,389743090214878
2,0;28,0;15,0;1;2025-06-23;14,389743090214878
2,0;28,0;15,0;1;2025-06-30;14,389743090214878
2,0;28,0;15,0;1;2025-07-07;14,389743090214878
2,0;28,0;15,0;1;2025-07-14;14,389743090214878
2,0;28,0;15,0;1;2025-07-21;14,389743090214878
2,0;28,0;15,0;2;2025-05-05;202,40058835834702
2,0;28,0;15,0;2;2025-05-12;202,40058835834702
2,0;28,0;15,0;2;2025-05-19;202,40058835834702
2,0;28,0;15,0;2;2025-05-26;202,40058835834702
2,0;28,0;15,0;2;2025-06-02;202,40058835834702
2,0;28,0;15,0;2;2025-06-09;202,40058835834702
2,0;28,0;15,0;2;2025-06-16;201,8218664331729
2,0;28,0;15,0;2;2025-06-23;201,8218664331729
2,0;28,0;15,0;2;2025-06-30;201,8218664331729
2,0;28,0;15,0;2;2025-07-07;201,8218664331729
2,0;28,0;15,0;2;2025-07-14;201,8218664331729
2,0;28,0;15,0;2;2025-07-21;201,8218664331729
2,0;28,0;15,0;3;2025-05-05;66,73699322935107
2,0;28,0;15,0;3;2025-05-12;66,73699322935107
2,0;28,0;15,0;3;2025-05-19;66,73699322935107
2,0;28,0;15,0;3;2025-05-26;66,73699322935107
2,0;28,0;15,0;3;2025-06-02;66,73699322935107
2,0;28,0;15,0;3;2025-06-09;66,73699322935107
2,0;28,0;15,0;3;2025-06-16;66,15827130417695
2,0;28,0;15,0;3;2025-06-23;66,15827130417695
2,0;28,0;15,0;3;2025-06-30;66,15827130417695
2,0;28,0;15,0;3;2025-07-07;66,15827130417695
2,0;28,0;15,0;3;2025-07-14;66,15827130417695
2,0;28,0;15,0;3;2025-07-21;66,15827130417695
2,0;29,0;13,0;0;2025-05-05;6,947686033477592
2,0;29,0;13,0;0;2025-05-12;6,947686033477592
2,0;29,0;13,0;0;2025-05-19;6,947686033477592
2,0;29,0;13,0;0;2025-05-26;6,947686033477592
2,0;29,0;13,0;0;2025-06-02;6,947686033477592
2,0;29,0;13,0;0;2025-06-09;6,947686033477592
2,0;29,0;13,0;0;2025-06-16;6,947686033477592
2,0;29,0;13,0;0;2025-06-23;6,947686033477592
2,0;29,0;13,0;0;2025-06-30;6,947686033477592
2,0;29,0;13,0;0;2025-07-07;6,947686033477592
2,0;29,0;13,0;0;2025-07-14;6,947686033477592
2,0;29,0;13,0;0;2025-07-21;6,947686033477592
2,0;29,0;13,0;1;2025-05-05;6,947686033477592
2,0;29,0;13,0;1;2025-05-12;6,947686033477592
2,0;29,0;13,0;1;2025-05-19;6,947686033477592
2,0;29,0;13,0;1;2025-05-26;6,947686033477592
2,0;29,0;13,0;1;2025-06-02;6,947686033477592
2,0;29,0;13,0;1;2025-06-09;6,947686033477592
2,0;29,0;13,0;1;2025-06-16;6,947686033477592
2,0;29,0;13,0;1;2025-06-23;6,947686033477592
2,0;29,0;13,0;1;2025-06-30;6,947686033477592
2,0;29,0;13,0;1;2025-07-07;6,947686033477592
2,0;29,0;13,0;1;2025-07-14;6,947686033477592
2,0;29,0;13,0;1;2025-07-21;6,947686033477592
2,0;29,0;13,0;2;2025-05-05;9,824835100901264
2,0;29,0;13,0;2;2025-05-12;9,824835100901264
2,0;29,0;13,0;2;2025-05-19;9,824835100901264
2,0;29,0;13,0;2;2025-05-26;9,824835100901264
2,0;29,0;13,0;2;2025-06-02;9,824835100901264
2,0;29,0;13,0;2;2025-06-09;9,824835100901264
2,0;29,0;13,0;2;2025-06-16;9,246113175727134
2,0;29,0;13,0;2;2025-06-23;9,246113175727134
2,0;29,0;13,0;2;2025-06-30;9,246113175727134
2,0;29,0;13,0;2;2025-07-07;9,246113175727134
2,0;29,0;13,0;2;2025-07-14;9,246113175727134
2,0;29,0;13,0;2;2025-07-21;9,246113175727134
2,0;29,0;19,0;0;2025-05-05;9,824835100901264
2,0;29,0;19,0;0;2025-05-12;9,824835100901264
2,0;29,0;19,0;0;2025-05-19;9,824835100901264
2,0;29,0;19,0;0;2025-05-26;9,824835100901264
2,0;29,0;19,0;0;2025-06-02;9,824835100901264
2,0;29,0;19,0;0;2025-06-09;9,824835100901264
2,0;29,0;19,0;0;2025-06-16;9,246113175727134
2,0;29,0;19,0;0;2025-06-23;9,246113175727134
2,0;29,0;19,0;0;2025-06-30;9,246113175727134
2,0;29,0;19,0;0;2025-07-07;9,246113175727134
2,0;29,0;19,0;0;2025-07-14;9,246113175727134
2,0;29,0;19,0;0;2025-07-21;9,246113175727134
2,0;29,0;21,0;0;2025-05-05;6,720357026913889
2,0;29,0;21,0;0;2025-05-12;6,720357026913889
2,0;29,0;21,0;0;2025-05-19;6,720357026913889
2,0;29,0;21,0;0;2025-05-26;6,720357026913889
2,0;29,0;21,0;0;2025-06-02;6,720357026913889
2,0;29,0;21,0;0;2025-06-09;6,720357026913889
2,0;29,0;21,0;0;2025-06-16;6,720357026913889
2,0;29,0;21,0;0;2025-06-23;6,720357026913889
2,0;29,0;21,0;0;2025-06-30;6,720357026913889
2,0;29,0;21,0;0;2025-07-07;6,720357026913889
2,0;29,0;21,0;0;2025-07-14;6,720357026913889
2,0;29,0;21,0;0;2025-07-21;6,720357026913889
2,0;29,0;21,0;2;2025-05-05;6,720357026913889
2,0;29,0;21,0;2;2025-05-12;6,720357026913889
2,0;29,0;21,0;2;2025-05-19;6,720357026913889
2,0;29,0;21,0;2;2025-05-26;6,720357026913889
2,0;29,0;21,0;2;2025-06-02;6,720357026913889
2,0;29,0;21,0;2;2025-06-09;6,720357026913889
2,0;29,0;21,0;2;2025-06-16;6,720357026913889
2,0;29,0;21,0;2;2025-06-23;6,720357026913889
2,0;29,0;21,0;2;2025-06-30;6,720357026913889
2,0;29,0;21,0;2;2025-07-07;6,720357026913889
2,0;29,0;21,0;2;2025-07-14;6,720357026913889
2,0;29,0;21,0;2;2025-07-21;6,720357026913889
2,0;29,0;24,0;0;2025-05-05;528,5054004033387
2,0;29,0;24,0;0;2025-05-12;528,5054004033387
2,0;29,0;24,0;0;2025-05-19;528,5054004033387
2,0;29,0;24,0;0;2025-05-26;528,5054004033387
2,0;29,0;24,0;0;2025-06-02;528,5054004033387
2,0;29,0;24,0;0;2025-06-09;528,5054004033387
2,0;29,0;24,0;0;2025-06-16;523,5655951003303
2,0;29,0;24,0;0;2025-06-23;523,5655951003303
2,0;29,0;24,0;0;2025-06-30;523,5655951003303
2,0;29,0;24,0;0;2025-07-07;523,5655951003303
2,0;29,0;24,0;0;2025-07-14;523,5655951003303
2,0;29,0;24,0;0;2025-07-21;523,5655951003303
2,0;29,0;24,0;1;2025-05-05;55,34398196656197
2,0;29,0;24,0;1;2025-05-12;55,34398196656197
2,0;29,0;24,0;1;2025-05-19;55,34398196656197
2,0;29,0;24,0;1;2025-05-26;55,34398196656197
2,0;29,0;24,0;1;2025-06-02;55,34398196656197
2,0;29,0;24,0;1;2025-06-09;55,34398196656197
2,0;29,0;24,0;1;2025-06-16;54,76526004138784
2,0;29,0;24,0;1;2025-06-23;54,76526004138784
2,0;29,0;24,0;1;2025-06-30;54,76526004138784
2,0;29,0;24,0;1;2025-07-07;54,76526004138784
2,0;29,0;24,0;1;2025-07-14;54,76526004138784
2,0;29,0;24,0;1;2025-07-21;54,76526004138784
2,0;29,0;24,0;2;2025-05-05;164,60871438105625
2,0;29,0;24,0;2;2025-05-12;164,60871438105625
2,0;29,0;24,0;2;2025-05-19;164,60871438105625
2,0;29,0;24,0;2;2025-05-26;164,60871438105625
2,0;29,0;24,0;2;2025-06-02;164,60871438105625
2,0;29,0;24,0;2;2025-06-09;164,60871438105625
2,0;29,0;24,0;2;2025-06-16;164,0299924558821
2,0;29,0;24,0;2;2025-06-23;164,0299924558821
2,0;29,0;24,0;2;2025-06-30;164,0299924558821
2,0;29,0;24,0;2;2025-07-07;164,0299924558821
2,0;29,0;24,0;2;2025-07-14;164,0299924558821
2,0;29,0;24,0;2;2025-07-21;164,0299924558821
2,0;29,0;24,0;3;2025-05-05;217,48699192174172
2,0;29,0;24,0;3;2025-05-12;217,48699192174172
2,0;29,0;24,0;3;2025-05-19;217,48699192174172
2,0;29,0;24,0;3;2025-05-26;217,48699192174172
2,0;29,0;24,0;3;2025-06-02;217,48699192174172
2,0;29,0;24,0;3;2025-06-09;217,48699192174172
2,0;29,0;24,0;3;2025-06-16;216,90826999656758
2,0;29,0;24,0;3;2025-06-23;216,90826999656758
2,0;29,0;24,0;3;2025-06-30;216,90826999656758
2,0;29,0;24,0;3;2025-07-07;216,90826999656758
2,0;29,0;24,0;3;2025-07-14;216,90826999656758
2,0;29,0;24,0;3;2025-07-21;216,90826999656758
2,0;29,0;30,0;1;2025-05-05;6,720357026913889
2,0;29,0;30,0;1;2025-05-12;6,720357026913889
2,0;29,0;30,0;1;2025-05-19;6,720357026913889
2,0;29,0;30,0;1;2025-05-26;6,720357026913889
2,0;29,0;30,0;1;2025-06-02;6,720357026913889
2,0;29,0;30,0;1;2025-06-09;6,720357026913889
2,0;29,0;30,0;1;2025-06-16;6,720357026913889
2,0;29,0;30,0;1;2025-06-23;6,720357026913889
2,0;29,0;30,0;1;2025-06-30;6,720357026913889
2,0;29,0;30,0;1;2025-07-07;6,720357026913889
2,0;29,0;30,0;1;2025-07-14;6,720357026913889
2,0;29,0;30,0;1;2025-07-21;6,720357026913889
2,0;29,0;30,0;2;2025-05-05;6,720357026913889
2,0;29,0;30,0;2;2025-05-12;6,720357026913889
2,0;29,0;30,0;2;2025-05-19;6,720357026913889
2,0;29,0;30,0;2;2025-05-26;6,720357026913889
2,0;29,0;30,0;2;2025-06-02;6,720357026913889
2,0;29,0;30,0;2;2025-06-09;6,720357026913889
2,0;29,0;30,0;2;2025-06-16;6,720357026913889
2,0;29,0;30,0;2;2025-06-23;6,720357026913889
2,0;29,0;30,0;2;2025-06-30;6,720357026913889
2,0;29,0;30,0;2;2025-07-07;6,720357026913889
2,0;29,0;30,0;2;2025-07-14;6,720357026913889
2,0;29,0;30,0;2;2025-07-21;6,720357026913889
2,0;30,0;28,0;1;2025-05-05;6,94458004000058
2,0;30,0;28,0;1;2025-05-12;6,94458004000058
2,0;30,0;28,0;1;2025-05-19;6,94458004000058
2,0;30,0;28,0;1;2025-05-26;6,94458004000058
2,0;30,0;28,0;1;2025-06-02;6,94458004000058
2,0;30,0;28,0;1;2025-06-09;6,94458004000058
2,0;30,0;28,0;1;2025-06-16;6,94458004000058
2,0;30,0;28,0;1;2025-06-23;6,94458004000058
2,0;30,0;28,0;1;2025-06-30;6,94458004000058
2,0;30,0;28,0;1;2025-07-07;6,94458004000058
2,0;30,0;28,0;1;2025-07-14;6,94458004000058
2,0;30,0;28,0;1;2025-07-21;6,94458004000058
2,0;30,0;28,0;2;2025-05-05;6,720357026913889
2,0;30,0;28,0;2;2025-05-12;6,720357026913889
2,0;30,0;28,0;2;2025-05-19;6,720357026913889
2,0;30,0;28,0;2;2025-05-26;6,720357026913889
2,0;30,0;28,0;2;2025-06-02;6,720357026913889
2,0;30,0;28,0;2;2025-06-09;6,720357026913889
2,0;30,0;28,0;2;2025-06-16;6,720357026913889
2,0;30,0;28,0;2;2025-06-23;6,720357026913889
2,0;30,0;28,0;2;2025-06-30;6,720357026913889
2,0;30,0;28,0;2;2025-07-07;6,720357026913889
2,0;30,0;28,0;2;2025-07-14;6,720357026913889
2,0;30,0;28,0;2;2025-07-21;6,720357026913889
2,0;30,0;28,0;3;2025-05-05;6,720357026913889
2,0;30,0;28,0;3;2025-05-12;6,720357026913889
2,0;30,0;28,0;3;2025-05-19;6,720357026913889
2,0;30,0;28,0;3;2025-05-26;6,720357026913889
2,0;30,0;28,0;3;2025-06-02;6,720357026913889
2,0;30,0;28,0;3;2025-06-09;6,720357026913889
2,0;30,0;28,0;3;2025-06-16;6,720357026913889
2,0;30,0;28,0;3;2025-06-23;6,720357026913889
2,0;30,0;28,0;3;2025-06-30;6,720357026913889
2,0;30,0;28,0;3;2025-07-07;6,720357026913889
2,0;30,0;28,0;3;2025-07-14;6,720357026913889
2,0;30,0;28,0;3;2025-07-21;6,720357026913889
2,0;30,0;29,0;0;2025-05-05;9,824835100901264
2,0;30,0;29,0;0;2025-05-12;9,824835100901264
2,0;30,0;29,0;0;2025-05-19;9,824835100901264
2,0;30,0;29,0;0;2025-05-26;9,824835100901264
2,0;30,0;29,0;0;2025-06-02;9,824835100901264
