product_att_01,product_att_02,product_att_05,product_att_01_desc,product_att_02_desc,product_att_05_desc,store_cluster,week_start_date,total_quantity,unit_price_mean,unit_price_median,discount_frac_mean,discount_frac_wavg
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,1,2024-09-23,16,1127.9437500000001,1194.535,0.025105026386690196,0.026207588707588703
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,3,2024-10-07,16,2222.9437500000004,2204.0950000000003,0.006063476606356217,0.004197438644097406
2.0,30.0,85.0,Giyim,Etek & Elbise & Bluz,Elbise,2,2024-11-11,16,518.2600000000001,429.54,0.08126501821901655,0.1038768518561212
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,1,2023-10-30,16,286.695,289.995,0.08033513530787735,0.07988927668792875
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,1,2023-11-13,16,304.64875,300.445,0.0766958408856903,0.07550877192982457
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2023-10-09,16,923.9625,1172.6799999999998,0.007717085530095333,0.013634130624796636
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2023-08-14,16,969.6483333333332,999.99,0.005602331124294416,0.010295664458076453
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,3,2024-05-27,16,170.45000000000002,204.54000000000002,0.2817022000453618,0.15818934047213432
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,1,2024-09-16,16,711.58375,725.9000000000001,0.06100456826767293,0.05807573556421109
3.0,17.0,54.0,Aksesuar,Çorap,Çorap,2,2025-03-17,16,338.81,390.82,0.012103990400767472,0.016842006055393897
3.0,17.0,54.0,Aksesuar,Çorap,Çorap,2,2025-04-14,16,562.1424999999999,666.6800000000001,0.0014950890721301326,0.0024449549553004707
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,1,2023-09-11,16,687.2625,681.81,0.037945915853796065,0.03678982498554685
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,3,2024-06-24,16,170.45000000000002,204.54000000000002,0.2817022000453618,0.15818934047213432
2.0,29.0,24.0,Giyim,Şort,Şort,3,2024-12-30,16,543.74125,454.53499999999997,0.07795820741410209,0.07158315760716451
3.0,18.0,69.0,Aksesuar,Aksesuar,Parfüm,3,2025-03-17,16,333.3275,333.325,0.4645633542325189,0.13983258226287254
2.0,30.0,85.0,Giyim,Etek & Elbise & Bluz,Elbise,2,2025-03-17,16,782.32125,776.36,0.04996395841280592,0.04129060127571183
3.0,10.0,51.0,Aksesuar,Ekipman,Fitness Eldiveni,0,2024-02-05,16,190.36874999999998,181.73,0.018018450893715163,0.01931807205640877
3.0,10.0,51.0,Aksesuar,Ekipman,Fitness Eldiveni,0,2023-09-25,16,181.72875,181.73,0.0,0.0
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,2,2023-02-20,16,185.7025,171.25,0.0,0.0
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,0,2023-04-24,16,272.95125,291.575,0.0,0.0
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,0,2023-03-06,16,264.74625000000003,268.43,0.0,0.0
3.0,10.0,64.0,Aksesuar,Ekipman,Ekipman,0,2024-04-08,16,284.394,279.08500000000004,0.0,0.0
2.0,918.0,16.0,Giyim,Gömlek,Gömlek,2,2023-07-17,16,283.27166666666665,318.09,0.023523325808878854,0.017089695275905308
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,3,2025-03-03,16,221.58375,318.17,0.3375,0.13026675737092736
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,0,2023-03-20,16,254.44375,277.69,0.027388698114344235,0.01755376655469323
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,0,2025-06-02,16,2772.6030000000005,3028.705,0.0038432466691031217,0.004780210407057384
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,0,2024-03-18,16,1156.7024999999999,944.55,0.02790929565649386,0.023747932210256242
1.0,1.0,7.0,Ayakkabı,Ayakkabı,Outdoor Ayakkabı,1,2024-12-09,16,1099.4225000000001,926.35,0.03689203139299234,0.032690247695383735
3.0,10.0,64.0,Aksesuar,Ekipman,Ekipman,0,2025-05-05,16,464.02375000000006,482.87,0.0,0.0
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,0,2024-03-18,16,2274.0912500000004,2362.73,0.005026009305123934,0.003288271630302283
3.0,917.0,34.0,Aksesuar,Cüzdan,Cüzdan,2,2024-12-02,16,478.1025,372.705,0.060922314146294065,0.061340885497831774
1.0,1.0,7.0,Ayakkabı,Ayakkabı,Outdoor Ayakkabı,1,2025-03-03,16,1354.6487499999998,1158.625,0.0309714948057287,0.025923096282447693
2.0,94.0,77.0,Giyim,Pantolon,Jean,2,2023-05-01,16,528.4221428571428,510.595,0.013885261882904312,0.028912347905832993
2.0,97.0,18.0,Giyim,Kazak,Kazak,1,2024-09-16,16,368.1725,381.81,0.09835073551798862,0.09799778280016415
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,0,2025-03-31,16,2509.0859999999993,3545.45,0.008332569438078651,0.0050372924968447655
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,1,2023-06-19,16,859.8287499999999,855.55,0.03237981429328725,0.03234414894739434
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,0,2025-03-17,16,941.40375,812.04,0.0,0.0
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,1,2023-09-04,16,232.37125,218.625,0.10987719593750062,0.10318593633916427
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,1,2023-09-25,16,296.9225,293.63,0.07815139813378409,0.07736109222971005
2.0,97.0,18.0,Giyim,Kazak,Kazak,2,2023-10-02,16,114.90499999999997,133.63,0.084141544522285,0.09848626093132688
2.0,28.0,15.0,Giyim,Forma,Forma,3,2024-09-16,16,2052.8725000000004,2203.77,0.005912361447190328,0.003939849368690085
2.0,28.0,15.0,Giyim,Forma,Forma,3,2024-10-28,16,2096.72875,2246.605,0.012294656817873794,0.009161831255726144
2.0,97.0,18.0,Giyim,Kazak,Kazak,2,2023-10-09,16,110.335625,133.63,0.05622671490662955,0.14518236428241368
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,1,2025-01-06,16,139.7675,81.815,0.45,0.23713228029035532
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,1,2025-01-20,16,101.13125,81.81,0.45,0.2977544353004425
7.0,40.0,98.0,Ekipman,Termos,Termos,0,2025-06-23,16,1162.91375,1162.495,0.021026551688596906,0.014610353501919767
3.0,10.0,49.0,Aksesuar,Ekipman,Bone,0,2025-05-12,16,153.99124999999998,112.42,0.0,0.0
2.0,23.0,22.0,Giyim,Polo Tişört,Polo Tişört,2,2023-07-31,16,531.333,340.86,0.010631276108232491,0.011093864234637534
2.0,96.0,20.0,Giyim,Mont,Mont,0,2024-05-13,16,3062.4937499999996,3671.81,0.02393569322746003,0.010527204297470862
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,0,2024-11-18,16,401.0075,416.62,0.0309027520590978,0.028758268872708555
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2023-06-12,16,1494.6290000000001,1619.44,0.0,0.0
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,2,2024-02-12,16,391.81125000000003,318.17,0.0,0.0
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,3,2024-07-15,16,770.8175000000001,737.04,0.015892930779835994,0.011186119974985165
2.0,26.0,12.0,Giyim,Ceket,Ceket,1,2024-05-13,16,680.3225,611.335,0.07043470307785189,0.060368595968751354
3.0,8.0,43.0,Aksesuar,Top,Voleybol Topu,0,2024-12-02,16,499.9125,499.915,0.0,0.0
3.0,8.0,43.0,Aksesuar,Top,Voleybol Topu,0,2024-09-16,16,414.49875000000003,458.25,0.0,0.0
2.0,21.0,15.0,Giyim,Tişört,Forma,2,2023-10-02,16,206.7185,229.08,0.04149215864344482,0.04819440841085702
2.0,911.0,25.0,Giyim,Yelek,Yelek,3,2024-11-11,16,1199.8787499999999,681.81,0.052531717337093435,0.03322905923681837
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,0,2024-05-06,16,334.29125000000005,324.92,0.0,0.0
2.0,920.0,11.0,Giyim,Atlet,Atlet,1,2023-12-11,16,179.87875,163.175,0.2060253282745907,0.19529489394778193
3.0,928.0,102.0,Aksesuar,Kamp Malzemeleri,Anahtarlık,3,2025-03-10,16,56.14,58.33,0.0529436679373147,0.06261479378861246
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2024-12-02,16,773.58375,610.76,0.045595642484603516,0.034810437516668305
1.0,919.0,8.0,Ayakkabı,Bot & Çizme,Bot ve Çizme,1,2023-09-18,16,480.78625,484.53499999999997,0.04293215834004714,0.04257077497131164
1.0,919.0,8.0,Ayakkabı,Bot & Çizme,Bot ve Çizme,1,2023-09-25,16,457.0375,442.265,0.04409024890936923,0.04343435400489754
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,0,2024-12-23,16,411.83375,416.62,0.01062376046050404,0.010553154684501518
1.0,919.0,8.0,Ayakkabı,Bot & Çizme,Bot ve Çizme,1,2023-12-04,16,663.17,727.26,0.05431513243430435,0.05085158150851582
7.0,40.0,98.0,Ekipman,Termos,Termos,0,2025-06-30,16,1032.7305555555554,1075.0,0.0,0.0
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,0,2025-07-07,16,866.38625,681.7750000000001,0.051077945470462516,0.042190868387596045
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,0,2023-06-19,16,253.536,296.20500000000004,0.0,0.0
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,0,2023-08-14,16,381.63,349.53999999999996,0.013083981717316213,0.00973065545695158
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,0,2023-09-18,16,406.92625,349.53999999999996,0.0,0.0
3.0,17.0,54.0,Aksesuar,Çorap,Çorap,2,2025-03-03,16,297.2505555555556,272.72,0.0,0.0
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2023-08-28,16,1062.4416666666666,1263.185,0.022347973671676097,0.015847412176210357
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2024-11-11,16,1014.14,597.88,0.03709627641908598,0.025113793120022303
3.0,18.0,62.0,Aksesuar,Aksesuar,Aksesuar,0,2024-09-30,16,189.695,124.17,0.010772147535332644,0.01938535501046809
1.0,1.0,3.0,Ayakkabı,Ayakkabı,Krampon,1,2024-01-01,16,429.53749999999997,363.63,0.07890811872050704,0.07200263575772634
3.0,10.0,52.0,Aksesuar,Ekipman,Yüzücü Gözlüğü,0,2024-05-06,16,384.28875,383.245,0.0,0.0
1.0,924.0,10.0,Ayakkabı,Terlik & Sandalet,Sandalet,1,2023-08-21,16,469.5375,445.9,0.03955819025542779,0.0370584947934558
1.0,1.0,2.0,Ayakkabı,Ayakkabı,Koşu Ayakkabısı,1,2024-12-09,16,1259.1950000000002,1134.54,0.04882376504443671,0.034069846493436
2.0,920.0,11.0,Giyim,Atlet,Atlet,2,2025-05-12,16,364.72625000000005,272.72,0.14410032810723128,0.12481890850192714
2.0,36.0,30.0,Giyim,Tayt,Tayt,2,2024-08-05,16,608.1683333333333,704.98,0.04454721982451818,0.044683286151301016
3.0,17.0,54.0,Aksesuar,Çorap,Çorap,2,2023-11-27,16,113.78928571428573,63.59,0.0513006644617501,0.03509560900145708
3.0,10.0,49.0,Aksesuar,Ekipman,Bone,3,2024-07-15,16,74.91749999999999,74.92,0.0,0.0
3.0,17.0,53.0,Aksesuar,Çorap,Tozluk,0,2025-03-17,16,383.8575,317.265,0.07301046953426589,0.05854400304124692
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2025-06-16,16,1481.9222222222224,1627.26,0.007951692126362249,0.013111128662822838
3.0,10.0,52.0,Aksesuar,Ekipman,Yüzücü Gözlüğü,0,2023-07-17,16,327.00125,333.25,0.0,0.0
1.0,1.0,3.0,Ayakkabı,Ayakkabı,Krampon,1,2024-02-12,16,565.9025,454.54,0.06038558467052697,0.05207373657850215
1.0,919.0,8.0,Ayakkabı,Bot & Çizme,Bot ve Çizme,2,2024-06-10,16,1611.532,940.8199999999999,0.009057884194793094,0.023166110713601872
1.0,919.0,8.0,Ayakkabı,Bot & Çizme,Bot ve Çizme,2,2024-06-17,16,1335.9542857142858,1219.99,0.013997444456150311,0.013416167153348021
1.0,1.0,3.0,Ayakkabı,Ayakkabı,Krampon,1,2024-06-10,16,840.8987500000001,795.4449999999999,0.035595764803792965,0.03494582393100352
1.0,1.0,3.0,Ayakkabı,Ayakkabı,Krampon,1,2024-06-17,16,711.3525,749.99,0.04705400779997146,0.04273593411473402
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,1,2024-07-01,16,1543.17125,1499.99,0.018211752388155505,0.017800001591203825
2.0,96.0,20.0,Giyim,Mont,Mont,1,2024-04-15,16,1149.65375,1121.8200000000002,0.040630530110598834,0.036518563603164945
3.0,913.0,31.0,Aksesuar,Ayk.Bakım Malzemeleri,Ayakkabı Bakım Ürünleri,0,2022-12-26,16,63.2575,55.05,0.0,0.0
3.0,928.0,86.0,Aksesuar,Kamp Malzemeleri,Yoga Matı,0,2024-06-10,16,210.20375,183.33,0.0,0.0
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2024-07-08,16,1880.3958333333333,1385.14,0.010865858574936507,0.012621177447435926
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,0,2023-08-07,16,686.6675,674.17,0.0,0.0
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,3,2025-04-07,16,684.8109999999999,717.725,0.020908377046060102,0.021432445161198247
3.0,17.0,53.0,Aksesuar,Çorap,Tozluk,0,2025-04-28,16,422.25100000000003,499.5,0.014761154899901915,0.014976933216168713
2.0,28.0,15.0,Giyim,Forma,Forma,0,2024-01-22,16,1016.9312500000001,1272.73,0.07395663103597228,0.01594123310802638
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,3,2025-05-19,16,2752.4887500000004,2818.09,0.008806369165375898,0.0064154599137536215
2.0,23.0,22.0,Giyim,Polo Tişört,Polo Tişört,2,2023-10-02,16,322.03499999999997,229.08,0.06790982283538786,0.1125493291239148
3.0,17.0,54.0,Aksesuar,Çorap,Çorap,2,2024-03-11,16,92.51928571428572,90.86,0.0,0.0
3.0,10.0,49.0,Aksesuar,Ekipman,Bone,3,2025-05-19,16,265.16625,228.71,0.0,0.0
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,2,2025-05-19,16,2282.494166666667,2668.18,0.011178431615351994,0.013040369192801765
2.0,911.0,25.0,Giyim,Yelek,Yelek,2,2025-05-19,16,1048.8716666666667,916.585,0.0744015539995364,0.06784720458208297
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,0,2023-02-27,16,245.67874999999998,249.92,0.0,0.0
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,0,2025-08-04,15,2224.1733333333336,2318.17,0.01837763543578524,0.015737531581860302
3.0,8.0,43.0,Aksesuar,Top,Voleybol Topu,3,2025-07-14,15,547.136,499.92,0.0,0.0
3.0,10.0,50.0,Aksesuar,Ekipman,Kaleci Eldiveni,0,2025-06-30,15,986.7473333333332,1082.5,0.009671869052150743,0.00639613761362576
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,3,2025-07-28,15,1100.8486666666665,999.17,0.00829917603880494,0.00541001231738498
3.0,99.0,33.0,Aksesuar,Atkı & Şal,Atkı & Şal,2,2024-11-04,15,273.39866666666666,272.67,0.12779473197735577,0.12763296163778617
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,3,2025-08-11,15,1596.2953333333337,1363.63,0.024741049398697472,0.022766072503545596
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,3,2025-06-30,15,1917.4453333333336,1762.73,0.011795540503975906,0.01098546653072523
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2025-06-30,15,1788.292222222222,1909.08,0.005918719900528969,0.010548507141718951
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,0,2024-04-22,15,2702.337333333334,2362.73,0.0019191830925616548,0.0012482222811373061
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,3,2025-07-28,15,1981.2558823529412,2045.45,0.021389739801937726,0.02248172478927926
2.0,36.0,30.0,Giyim,Tayt,Tayt,2,2025-06-30,15,1082.3011764705884,1243.63,0.02296473209057397,0.024072602877464135
3.0,18.0,69.0,Aksesuar,Aksesuar,Parfüm,2,2025-06-30,15,366.4661538461538,166.66,0.20359831939246173,0.11815917458727
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2025-08-11,15,1362.2525925925927,1272.72,0.01887156471992039,0.026423313825901212
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,3,2025-07-07,15,609.2933333333333,422.68,0.014996429353933978,0.016839609549975577
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,3,2025-07-07,15,1896.234666666667,1636.35,0.013024481308670248,0.012224466783559807
3.0,18.0,62.0,Aksesuar,Aksesuar,Aksesuar,2,2025-06-09,14,199.76142857142855,220.0,0.009697502687663034,0.011571357885063971
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,2,2024-02-19,14,415.31714285714287,453.63,0.0,0.0
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,2,2024-04-08,14,397.82888888888886,408.18,0.005950332878198834,0.006546430558737848
3.0,18.0,62.0,Aksesuar,Aksesuar,Aksesuar,2,2025-07-07,14,223.97884615384615,240.83,0.0017039513599339075,0.0016720289818356851
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2025-06-23,14,823.3191666666665,766.5825,0.010119403134722363,0.009097239224920079
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2025-04-07,14,441.7616666666666,400.78999999999996,0.01256933483935436,0.015564923479003841
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2025-02-24,14,1209.3428571428572,766.58,0.0020798725484300353,0.004167828317940719
3.0,17.0,54.0,Aksesuar,Çorap,Çorap,1,2024-11-11,14,171.41714285714284,281.81,0.2571428571428572,0.12857877593005315
3.0,928.0,102.0,Aksesuar,Kamp Malzemeleri,Anahtarlık,0,2025-04-21,14,55.82714285714287,58.33,0.0605070490712168,0.07129446992561608
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2024-04-22,14,1386.927333333333,1397.34,0.010685245086611974,0.018367207878767423
2.0,28.0,15.0,Giyim,Forma,Forma,1,2025-06-23,14,422.01000000000005,318.09,0.12711871333455468,0.1092674395814802
2.0,923.0,19.0,Giyim,Mayoşort & Mayo,Mayoşort & Mayo,2,2024-03-18,14,406.52000000000004,203.63,0.08405177967396932,0.06260447970890941
2.0,923.0,19.0,Giyim,Mayoşort & Mayo,Mayoşort & Mayo,2,2024-01-15,14,351.50444444444446,463.63,0.066972430349999,0.07056195092396242
2.0,96.0,20.0,Giyim,Mont,Mont,0,2024-05-06,14,4649.305714285715,4772.73,0.0039650978384096,0.00396606184657073
2.0,96.0,20.0,Giyim,Mont,Mont,0,2024-07-01,14,3776.2636363636357,4356.36,0.00745355114626417,0.005728384258675274
1.0,1.0,7.0,Ayakkabı,Ayakkabı,Outdoor Ayakkabı,2,2025-08-11,14,2760.1465,2681.8050000000003,0.011100467564513165,0.011058098002897738
7.0,40.0,98.0,Ekipman,Termos,Termos,0,2024-11-25,14,1518.3214285714282,1593.32,0.016315478068198042,0.016211578032450925
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,3,2025-01-06,14,2177.7842857142855,2181.81,0.014352142891777758,0.01410501086816633
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,2,2024-01-15,14,443.2242857142857,453.64,0.0014092325005512735,0.0017888569654422432
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,0,2023-06-26,14,685.5942857142857,685.59,0.0,0.0
2.0,29.0,24.0,Giyim,Şort,Şort,1,2024-11-11,14,436.74285714285713,359.08,0.10064680040269718,0.08536895483986778
2.0,96.0,20.0,Giyim,Mont,Mont,0,2023-06-12,14,3406.162222222223,3702.78,0.0029229042058722,0.002972904944337309
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,3,2025-04-07,14,2888.3214285714284,2666.66,0.003690566394449711,0.003465008588588146
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,2,2024-08-05,14,1327.0233333333333,1431.81,0.011014506335584894,0.03406166586919349
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,3,2025-01-20,14,1974.9257142857145,2045.45,0.01924116378752313,0.018570132457195274
2.0,28.0,15.0,Giyim,Forma,Forma,1,2025-06-09,14,512.9442857142857,590.9,0.09629048170101005,0.07363242096898613
2.0,911.0,25.0,Giyim,Yelek,Yelek,3,2024-10-14,14,1317.0644444444447,1876.36,0.035650777288782555,0.02358770690777237
1.0,924.0,10.0,Ayakkabı,Terlik & Sandalet,Sandalet,0,2025-04-21,14,1252.9885714285715,481.77,0.045076984680206426,0.020954073386138968
1.0,1.0,5.0,Ayakkabı,Ayakkabı,Basketbol Ayakkabısı,1,2024-05-06,14,1253.2385714285715,1272.72,0.0291293964286815,0.02893061014851622
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,3,2025-03-10,14,778.6971428571429,862.73,0.02820254799851593,0.01901543046572147
2.0,918.0,16.0,Giyim,Gömlek,Gömlek,0,2023-01-09,14,333.62692307692305,324.06,0.06032636580471262,0.0649614539124071
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2025-06-23,14,1470.7299999999998,1636.36,0.014841061523812604,0.018208176575310108
3.0,99.0,33.0,Aksesuar,Atkı & Şal,Atkı & Şal,3,2025-02-17,14,270.12428571428575,363.63,0.40297996090269195,0.14279785439518755
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2024-06-10,14,1123.2035714285714,1251.075,0.0056461574936045094,0.01622103976851124
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2024-02-19,14,1233.0880952380953,1597.06,0.007847386064686197,0.019087254310711847
2.0,23.0,22.0,Giyim,Polo Tişört,Polo Tişört,1,2024-02-19,14,354.54428571428576,353.64,0.09888629745828013,0.09386284224631146
2.0,30.0,85.0,Giyim,Etek & Elbise & Bluz,Elbise,1,2024-06-24,14,363.63000000000005,363.63,0.12708548383224907,0.12708548383224913
2.0,23.0,22.0,Giyim,Polo Tişört,Polo Tişört,1,2024-01-08,14,390.64571428571423,441.81,0.09553721327948331,0.08649580415842643
2.0,23.0,22.0,Giyim,Polo Tişört,Polo Tişört,1,2024-01-15,14,357.7814285714285,363.63,0.11502874141131739,0.09686015859678986
2.0,23.0,22.0,Giyim,Polo Tişört,Polo Tişört,1,2024-01-29,14,400.6371428571429,354.5,0.08864432775206031,0.08676878590129343
3.0,928.0,86.0,Aksesuar,Kamp Malzemeleri,Yoga Matı,0,2024-05-20,14,183.32571428571424,183.33,0.0,0.0
2.0,36.0,30.0,Giyim,Tayt,Tayt,2,2024-01-01,14,412.321052631579,492.26,0.03689674057880818,0.09893231831582855
1.0,1.0,68.0,Ayakkabı,Ayakkabı,Voleybol Ayakkabısı,0,2023-03-06,14,1540.08,1619.44,0.0,0.0
3.0,18.0,62.0,Aksesuar,Aksesuar,Aksesuar,3,2024-08-26,14,124.16714285714288,124.17,0.0,0.0
2.0,28.0,15.0,Giyim,Forma,Forma,0,2023-05-15,14,548.1342857142857,628.7,0.0,0.0
1.0,1.0,7.0,Ayakkabı,Ayakkabı,Outdoor Ayakkabı,2,2023-02-13,14,2170.875454545455,2656.48,0.0,0.0
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,0,2023-10-30,14,297.99333333333334,241.59,0.0,0.0
2.0,911.0,25.0,Giyim,Yelek,Yelek,2,2024-10-07,14,2279.924285714286,1981.81,0.012821289261817956,0.01144862273372026
2.0,30.0,85.0,Giyim,Etek & Elbise & Bluz,Elbise,0,2025-06-16,14,1036.2109090909091,1245.45,0.03230503298797229,0.04210644136017269
2.0,21.0,15.0,Giyim,Tişört,Forma,0,2023-08-21,14,255.16142857142853,239.08,0.042539083133843573,0.040658921598642185
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,2,2023-01-23,14,592.5188888888889,666.58,0.013137898879185737,0.01755513959627568
1.0,919.0,8.0,Ayakkabı,Bot & Çizme,Bot ve Çizme,0,2024-09-02,14,1878.9542857142858,2636.35,0.0346629374462754,0.016827879023456768
3.0,18.0,62.0,Aksesuar,Aksesuar,Aksesuar,3,2025-05-12,14,240.44,157.5,0.008229098090849244,0.014636316800149877
3.0,18.0,62.0,Aksesuar,Aksesuar,Aksesuar,3,2025-03-10,14,217.47857142857146,145.0,0.0,0.0
2.0,94.0,77.0,Giyim,Pantolon,Jean,2,2023-08-07,14,570.4223529411765,509.0,0.015834764797772415,0.03319956790343892
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,1,2025-04-14,14,1264.537142857143,1245.45,0.031228807437317867,0.0312531122330046
2.0,94.0,77.0,Giyim,Pantolon,Jean,2,2023-03-06,14,478.2418181818182,356.39,0.07529609421622112,0.06554252740060654
2.0,97.0,18.0,Giyim,Kazak,Kazak,2,2025-02-10,14,942.7066666666667,953.91,0.03694995238167835,0.047002144147115926
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,2,2023-02-20,14,646.8185714285715,611.1,0.05703718123418337,0.013407390298218011
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,1,2024-10-07,14,1279.8628571428574,1226.36,0.034321589526367345,0.028276285448396592
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,0,2023-07-31,14,1564.6457142857141,727.26,0.011939184202093408,0.005952926590858143
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,0,2023-07-24,14,210.07857142857145,162.73,0.06833798605030938,0.06367196205151061
2.0,36.0,30.0,Giyim,Tayt,Tayt,1,2024-06-10,14,646.4842857142856,490.9,0.06882625739043621,0.05464416948508136
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,0,2025-06-23,14,618.7700000000001,499.99,0.017855803537945587,0.015156717181478154
3.0,917.0,34.0,Aksesuar,Cüzdan,Cüzdan,2,2025-03-31,14,796.9457142857144,735.45,0.041483479071331604,0.04278833697381086
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,2,2023-09-04,14,1246.3157142857144,1317.27,0.0,0.0
2.0,97.0,18.0,Giyim,Kazak,Kazak,2,2023-09-25,14,120.3842857142857,133.63,0.23088108785556785,0.23056765369198604
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,1,2025-07-14,14,365.5657142857143,377.265,0.061575590983566075,0.07060295530362048
3.0,33.0,55.0,Aksesuar,İç Çamaşır,İç Çamaşır,2,2025-04-21,14,401.20750000000004,381.81,0.0,0.0
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,1,2023-09-18,14,645.6542857142857,545.45,0.05085971432730319,0.04542065589074543
